timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1617204357250,123,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-81,text,false,,2326,0,66,79,http://localhost:8080/todolist,0,0,123
1617204357233,140,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-12,text,false,,2326,0,66,79,http://localhost:8080/todolist,0,0,140
1617204357361,12,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,STRESS 4-196,text,false,,2326,0,6,79,http://localhost:8080/todolist,0,0,12
1617204357241,133,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-11,text,false,,2326,0,63,76,http://localhost:8080/todolist,0,0,133
1617204356921,437,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-72,text,false,,2326,0,63,76,http://localhost:8080/todolist,0,0,431
1617204357261,113,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-9,text,false,,2326,0,63,76,http://localhost:8080/todolist,0,0,113
1617204357239,135,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-57,text,false,,2326,0,63,76,http://localhost:8080/todolist,0,0,135
1617204357218,156,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-79,text,false,,2326,0,63,76,http://localhost:8080/todolist,0,0,156
1617204357288,86,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,STRESS 4-195,text,false,,2326,0,6,74,http://localhost:8080/todolist,0,0,86
1617204357276,98,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-78,text,false,,2326,0,61,74,http://localhost:8080/todolist,0,0,98
1617204357267,107,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-55,text,false,,2326,0,60,73,http://localhost:8080/todolist,0,0,107
